player_name,season,phase,runs,balls,fours,sixes,dismissals,runs_conceded,balls_bowled,wickets
D Padikkal,2023,Overall,38,26,5,0,1,0,0,0
D Padikkal,2023,Powerplay,30,18,5,0,0,0,0,0
D Padikkal,2023,Middle,8,8,0,0,1,0,0,0
D Padikkal,2023,Death,0,0,0,0,0,0,0,0
DA Miller,2023,Overall,17,18,1,0,0,0,0,0
DA Miller,2023,Powerplay,0,0,0,0,0,0,0,0
DA Miller,2023,Middle,2,2,0,0,0,0,0,0
DA Miller,2023,Death,15,16,1,0,0,0,0,0
Rashid Khan,2023,Overall,0,0,0,0,0,27,24,1
Rashid Khan,2023,Powerplay,0,0,0,0,0,0,0,0
Rashid Khan,2023,Middle,0,0,0,0,0,17,18,1
Rashid Khan,2023,Death,0,0,0,0,0,10,6,0
R Dhawan,2023,Overall,1,1,0,0,1,0,0,0
R Dhawan,2023,Powerplay,0,0,0,0,0,0,0,0
R Dhawan,2023,Middle,0,0,0,0,0,0,0,0
R Dhawan,2023,Death,1,1,0,0,1,0,0,0
P Simran Singh,2023,Overall,0,2,0,0,1,0,0,0
P Simran Singh,2023,Powerplay,0,2,0,0,1,0,0,0
P Simran Singh,2023,Middle,0,0,0,0,0,0,0,0
P Simran Singh,2023,Death,0,0,0,0,0,0,0,0
WP Saha,2023,Overall,30,19,5,0,1,0,0,0
WP Saha,2023,Powerplay,30,19,5,0,1,0,0,0
WP Saha,2023,Middle,0,0,0,0,0,0,0,0
WP Saha,2023,Death,0,0,0,0,0,0,0,0
Harpreet Brar,2023,Overall,8,5,0,1,0,20,24,1
Harpreet Brar,2023,Powerplay,0,0,0,0,0,8,6,0
Harpreet Brar,2023,Middle,0,0,0,0,0,12,18,1
Harpreet Brar,2023,Death,8,5,0,1,0,0,0,0
R Tewatia,2023,Overall,5,2,1,0,0,0,0,0
R Tewatia,2023,Powerplay,0,0,0,0,0,0,0,0
R Tewatia,2023,Middle,0,0,0,0,0,0,0,0
R Tewatia,2023,Death,5,2,1,0,0,0,0,0
RD Chahar,2023,Overall,0,0,0,0,0,25,18,0
RD Chahar,2023,Powerplay,0,0,0,0,0,0,0,0
RD Chahar,2023,Middle,0,0,0,0,0,16,12,0
RD Chahar,2023,Death,0,0,0,0,0,9,6,0
M Shahrukh Khan,2023,Overall,22,10,1,2,1,0,0,0
M Shahrukh Khan,2023,Powerplay,0,0,0,0,0,0,0,0
M Shahrukh Khan,2023,Middle,0,0,0,0,0,0,0,0
M Shahrukh Khan,2023,Death,22,10,1,2,1,0,0,0
MM Sharma,2023,Overall,0,0,0,0,0,18,24,2
MM Sharma,2023,Powerplay,0,0,0,0,0,0,0,0
MM Sharma,2023,Middle,0,0,0,0,0,12,18,1
MM Sharma,2023,Death,0,0,0,0,0,6,6,1
S Dhawan,2023,Overall,8,9,2,0,1,0,0,0
S Dhawan,2023,Powerplay,8,9,2,0,1,0,0,0
S Dhawan,2023,Middle,0,0,0,0,0,0,0,0
S Dhawan,2023,Death,0,0,0,0,0,0,0,0
K Rabada,2023,Overall,0,0,0,0,0,41,24,1
K Rabada,2023,Powerplay,0,0,0,0,0,19,12,1
K Rabada,2023,Middle,0,0,0,0,0,10,6,0
K Rabada,2023,Death,0,0,0,0,0,12,6,0
B Sai Sudharsan,2023,Overall,19,20,2,0,1,0,0,0
B Sai Sudharsan,2023,Powerplay,5,4,1,0,0,0,0,0
B Sai Sudharsan,2023,Middle,14,16,1,0,1,0,0,0
B Sai Sudharsan,2023,Death,0,0,0,0,0,0,0,0
PBB Rajapaksa,2023,Overall,20,28,1,0,1,0,0,0
PBB Rajapaksa,2023,Powerplay,3,5,0,0,0,0,0,0
PBB Rajapaksa,2023,Middle,15,20,1,0,0,0,0,0
PBB Rajapaksa,2023,Death,2,3,0,0,1,0,0,0
AS Joseph,2023,Overall,0,0,0,0,0,32,29,1
AS Joseph,2023,Powerplay,0,0,0,0,0,12,8,0
AS Joseph,2023,Middle,0,0,0,0,0,8,13,0
AS Joseph,2023,Death,0,0,0,0,0,12,8,1
MW Short,2023,Overall,36,27,6,1,1,8,6,0
MW Short,2023,Powerplay,35,25,6,1,0,0,0,0
MW Short,2023,Middle,1,2,0,0,1,8,6,0
MW Short,2023,Death,0,0,0,0,0,0,0,0
JM Sharma,2023,Overall,25,23,5,0,1,0,0,0
JM Sharma,2023,Powerplay,0,0,0,0,0,0,0,0
JM Sharma,2023,Middle,25,23,5,0,1,0,0,0
JM Sharma,2023,Death,0,0,0,0,0,0,0,0
Mohammed Shami,2023,Overall,0,0,0,0,0,44,25,1
Mohammed Shami,2023,Powerplay,0,0,0,0,0,19,13,1
Mohammed Shami,2023,Middle,0,0,0,0,0,10,6,0
Mohammed Shami,2023,Death,0,0,0,0,0,15,6,0
SM Curran,2023,Overall,22,24,1,1,1,26,23,1
SM Curran,2023,Powerplay,0,0,0,0,0,4,6,0
SM Curran,2023,Middle,4,10,0,0,0,6,6,0
SM Curran,2023,Death,18,14,1,1,1,16,11,1
Arshdeep Singh,2023,Overall,0,0,0,0,0,34,24,1
Arshdeep Singh,2023,Powerplay,0,0,0,0,0,25,12,0
Arshdeep Singh,2023,Middle,0,0,0,0,0,3,6,1
Arshdeep Singh,2023,Death,0,0,0,0,0,6,6,0
HH Pandya,2023,Overall,8,11,1,0,1,0,0,0
HH Pandya,2023,Powerplay,0,0,0,0,0,0,0,0
HH Pandya,2023,Middle,8,11,1,0,1,0,0,0
HH Pandya,2023,Death,0,0,0,0,0,0,0,0
Shubman Gill,2023,Overall,67,49,7,1,1,0,0,0
Shubman Gill,2023,Powerplay,20,13,3,0,0,0,0,0
Shubman Gill,2023,Middle,27,25,2,0,0,0,0,0
Shubman Gill,2023,Death,20,11,2,1,1,0,0,0
J Little,2023,Overall,0,0,0,0,0,32,27,1
J Little,2023,Powerplay,0,0,0,0,0,21,20,1
J Little,2023,Middle,0,0,0,0,0,0,0,0
J Little,2023,Death,0,0,0,0,0,11,7,0
RK Singh,2023,Overall,58,33,4,4,0,0,0,0
RK Singh,2023,Powerplay,0,0,0,0,0,0,0,0
RK Singh,2023,Middle,19,15,1,1,0,0,0,0
RK Singh,2023,Death,39,18,3,3,0,0,0,0
UT Yadav,2023,Overall,1,1,0,0,0,42,19,0
UT Yadav,2023,Powerplay,0,0,0,0,0,29,12,0
UT Yadav,2023,Middle,0,0,0,0,0,0,0,0
UT Yadav,2023,Death,1,1,0,0,0,13,7,0
SP Narine,2023,Overall,0,1,0,0,1,28,26,0
SP Narine,2023,Powerplay,0,1,0,0,1,3,6,0
SP Narine,2023,Middle,0,0,0,0,0,11,13,0
SP Narine,2023,Death,0,0,0,0,0,14,7,0
Washington Sundar,2023,Overall,0,0,0,0,0,20,12,0
Washington Sundar,2023,Powerplay,0,0,0,0,0,0,0,0
Washington Sundar,2023,Middle,0,0,0,0,0,20,12,0
Washington Sundar,2023,Death,0,0,0,0,0,0,0,0
HC Brook,2023,Overall,100,58,12,3,0,0,0,0
HC Brook,2023,Powerplay,39,20,5,2,0,0,0,0
HC Brook,2023,Middle,38,26,4,1,0,0,0,0
HC Brook,2023,Death,23,12,3,0,0,0,0,0
N Rana,2023,Overall,75,44,5,6,1,0,0,0
N Rana,2023,Powerplay,30,10,4,2,0,0,0,0
N Rana,2023,Middle,38,26,1,3,0,0,0,0
N Rana,2023,Death,7,8,0,1,1,0,0,0
B Kumar,2023,Overall,0,0,0,0,0,30,25,1
B Kumar,2023,Powerplay,0,0,0,0,0,13,12,1
B Kumar,2023,Middle,0,0,0,0,0,7,6,0
B Kumar,2023,Death,0,0,0,0,0,10,7,0
N Jagadeesan,2023,Overall,36,21,5,1,1,0,0,0
N Jagadeesan,2023,Powerplay,20,11,2,1,0,0,0,0
N Jagadeesan,2023,Middle,16,10,3,0,1,0,0,0
N Jagadeesan,2023,Death,0,0,0,0,0,0,0,0
RA Tripathi,2023,Overall,9,4,2,0,1,0,0,0
RA Tripathi,2023,Powerplay,9,4,2,0,1,0,0,0
RA Tripathi,2023,Middle,0,0,0,0,0,0,0,0
RA Tripathi,2023,Death,0,0,0,0,0,0,0,0
Suyash Sharma,2023,Overall,0,0,0,0,0,44,24,0
Suyash Sharma,2023,Powerplay,0,0,0,0,0,0,0,0
Suyash Sharma,2023,Middle,0,0,0,0,0,29,18,0
Suyash Sharma,2023,Death,0,0,0,0,0,15,6,0
AK Markram,2023,Overall,50,27,2,5,1,0,0,0
AK Markram,2023,Powerplay,1,2,0,0,0,0,0,0
AK Markram,2023,Middle,49,25,2,5,1,0,0,0
AK Markram,2023,Death,0,0,0,0,0,0,0,0
Rahmanullah Gurbaz,2023,Overall,0,3,0,0,1,0,0,0
Rahmanullah Gurbaz,2023,Powerplay,0,3,0,0,1,0,0,0
Rahmanullah Gurbaz,2023,Middle,0,0,0,0,0,0,0,0
Rahmanullah Gurbaz,2023,Death,0,0,0,0,0,0,0,0
Abhishek Sharma,2023,Overall,32,19,3,2,1,0,0,0
Abhishek Sharma,2023,Powerplay,0,0,0,0,0,0,0,0
Abhishek Sharma,2023,Middle,3,5,0,0,0,0,0,0
Abhishek Sharma,2023,Death,29,14,3,2,1,0,0,0
H Klaasen,2023,Overall,16,7,2,1,0,0,0,0
H Klaasen,2023,Powerplay,0,0,0,0,0,0,0,0
H Klaasen,2023,Middle,0,0,0,0,0,0,0,0
H Klaasen,2023,Death,16,7,2,1,0,0,0,0
VR Iyer,2023,Overall,10,12,2,0,1,0,0,0
VR Iyer,2023,Powerplay,10,12,2,0,1,0,0,0
VR Iyer,2023,Middle,0,0,0,0,0,0,0,0
VR Iyer,2023,Death,0,0,0,0,0,0,0,0
M Jansen,2023,Overall,0,0,0,0,0,38,30,2
M Jansen,2023,Powerplay,0,0,0,0,0,9,13,2
M Jansen,2023,Middle,0,0,0,0,0,12,8,0
M Jansen,2023,Death,0,0,0,0,0,17,9,0
Umran Malik,2023,Overall,0,0,0,0,0,36,12,1
Umran Malik,2023,Powerplay,0,0,0,0,0,28,6,0
Umran Malik,2023,Middle,0,0,0,0,0,0,0,0
Umran Malik,2023,Death,0,0,0,0,0,8,6,1
M Markande,2023,Overall,0,0,0,0,0,27,24,2
M Markande,2023,Powerplay,0,0,0,0,0,0,0,0
M Markande,2023,Middle,0,0,0,0,0,27,24,2
M Markande,2023,Death,0,0,0,0,0,0,0,0
T Natarajan,2023,Overall,0,0,0,0,0,54,25,1
T Natarajan,2023,Powerplay,0,0,0,0,0,12,6,0
T Natarajan,2023,Middle,0,0,0,0,0,14,7,0
T Natarajan,2023,Death,0,0,0,0,0,28,12,1
MA Agarwal,2023,Overall,9,13,0,0,1,0,0,0
MA Agarwal,2023,Powerplay,9,13,0,0,1,0,0,0
MA Agarwal,2023,Middle,0,0,0,0,0,0,0,0
MA Agarwal,2023,Death,0,0,0,0,0,0,0,0
LH Ferguson,2023,Overall,0,0,0,0,0,37,14,0
LH Ferguson,2023,Powerplay,0,0,0,0,0,14,7,0
LH Ferguson,2023,Middle,0,0,0,0,0,23,7,0
LH Ferguson,2023,Death,0,0,0,0,0,0,0,0
SN Thakur,2023,Overall,12,7,2,0,1,14,5,0
SN Thakur,2023,Powerplay,0,0,0,0,0,0,0,0
SN Thakur,2023,Middle,0,0,0,0,0,0,0,0
SN Thakur,2023,Death,12,7,2,0,1,14,5,0
AD Russell,2023,Overall,3,6,0,0,1,22,15,3
AD Russell,2023,Powerplay,0,0,0,0,0,11,7,2
AD Russell,2023,Middle,3,6,0,0,1,10,6,0
AD Russell,2023,Death,0,0,0,0,0,1,2,1
CV Varun,2023,Overall,0,0,0,0,0,41,25,1
CV Varun,2023,Powerplay,0,0,0,0,0,8,7,0
CV Varun,2023,Middle,0,0,0,0,0,19,12,1
CV Varun,2023,Death,0,0,0,0,0,14,6,0
GJ Maxwell,2023,Overall,24,14,0,3,1,0,0,0
GJ Maxwell,2023,Powerplay,0,0,0,0,0,0,0,0
GJ Maxwell,2023,Middle,24,14,0,3,1,0,0,0
GJ Maxwell,2023,Death,0,0,0,0,0,0,0,0
Mohammed Siraj,2023,Overall,0,0,0,0,0,23,24,2
Mohammed Siraj,2023,Powerplay,0,0,0,0,0,16,18,1
Mohammed Siraj,2023,Middle,0,0,0,0,0,0,0,0
Mohammed Siraj,2023,Death,0,0,0,0,0,7,6,1
DA Warner,2023,Overall,19,13,4,0,1,0,0,0
DA Warner,2023,Powerplay,19,13,4,0,1,0,0,0
DA Warner,2023,Middle,0,0,0,0,0,0,0,0
DA Warner,2023,Death,0,0,0,0,0,0,0,0
HV Patel,2023,Overall,6,4,0,1,1,32,27,1
HV Patel,2023,Powerplay,0,0,0,0,0,0,0,0
HV Patel,2023,Middle,6,4,0,1,1,8,13,1
HV Patel,2023,Death,0,0,0,0,0,24,14,0
MR Marsh,2023,Overall,0,4,0,0,1,19,12,2
MR Marsh,2023,Powerplay,0,4,0,0,1,10,6,1
MR Marsh,2023,Middle,0,0,0,0,0,9,6,1
MR Marsh,2023,Death,0,0,0,0,0,0,0,0
F du Plessis,2023,Overall,22,16,3,1,1,0,0,0
F du Plessis,2023,Powerplay,22,16,3,1,1,0,0,0
F du Plessis,2023,Middle,0,0,0,0,0,0,0,0
F du Plessis,2023,Death,0,0,0,0,0,0,0,0
PP Shaw,2023,Overall,0,2,0,0,1,0,0,0
PP Shaw,2023,Powerplay,0,2,0,0,1,0,0,0
PP Shaw,2023,Middle,0,0,0,0,0,0,0,0
PP Shaw,2023,Death,0,0,0,0,0,0,0,0
YV Dhull,2023,Overall,1,4,0,0,1,0,0,0
YV Dhull,2023,Powerplay,1,4,0,0,1,0,0,0
YV Dhull,2023,Middle,0,0,0,0,0,0,0,0
YV Dhull,2023,Death,0,0,0,0,0,0,0,0
A Nortje,2023,Overall,23,14,4,0,0,34,27,0
A Nortje,2023,Powerplay,0,0,0,0,0,11,7,0
A Nortje,2023,Middle,0,0,0,0,0,7,7,0
A Nortje,2023,Death,23,14,4,0,0,16,13,0
MK Pandey,2023,Overall,50,39,5,1,1,0,0,0
MK Pandey,2023,Powerplay,11,12,1,0,0,0,0,0
MK Pandey,2023,Middle,39,27,4,1,1,0,0,0
MK Pandey,2023,Death,0,0,0,0,0,0,0,0
Lalit Yadav,2023,Overall,4,7,0,0,1,30,25,1
Lalit Yadav,2023,Powerplay,0,0,0,0,0,4,6,0
Lalit Yadav,2023,Middle,2,2,0,0,0,21,12,1
Lalit Yadav,2023,Death,2,5,0,0,1,5,7,0
KD Karthik,2023,Overall,0,1,0,0,1,0,0,0
KD Karthik,2023,Powerplay,0,0,0,0,0,0,0,0
KD Karthik,2023,Middle,0,1,0,0,1,0,0,0
KD Karthik,2023,Death,0,0,0,0,0,0,0,0
Mustafizur Rahman,2023,Overall,0,0,0,0,0,41,18,0
Mustafizur Rahman,2023,Powerplay,0,0,0,0,0,10,6,0
Mustafizur Rahman,2023,Middle,0,0,0,0,0,19,6,0
Mustafizur Rahman,2023,Death,0,0,0,0,0,12,6,0
Anuj Rawat,2023,Overall,15,22,1,0,0,0,0,0
Anuj Rawat,2023,Powerplay,0,0,0,0,0,0,0,0
Anuj Rawat,2023,Middle,0,4,0,0,0,0,0,0
Anuj Rawat,2023,Death,15,18,1,0,0,0,0,0
Vijaykumar Vyshak,2023,Overall,0,0,0,0,0,20,24,3
Vijaykumar Vyshak,2023,Powerplay,0,0,0,0,0,7,6,1
Vijaykumar Vyshak,2023,Middle,0,0,0,0,0,10,12,1
Vijaykumar Vyshak,2023,Death,0,0,0,0,0,3,6,1
AR Patel,2023,Overall,21,14,3,0,1,25,18,1
AR Patel,2023,Powerplay,0,0,0,0,0,12,12,0
AR Patel,2023,Middle,21,14,3,0,1,13,6,1
AR Patel,2023,Death,0,0,0,0,0,0,0,0
V Kohli,2023,Overall,50,35,6,1,1,0,0,0
V Kohli,2023,Powerplay,21,17,3,0,0,0,0,0
V Kohli,2023,Middle,29,18,3,1,1,0,0,0
V Kohli,2023,Death,0,0,0,0,0,0,0,0
Aman Hakim Khan,2023,Overall,18,11,1,1,1,0,0,0
Aman Hakim Khan,2023,Powerplay,0,0,0,0,0,0,0,0
Aman Hakim Khan,2023,Middle,9,5,0,1,0,0,0,0
Aman Hakim Khan,2023,Death,9,6,1,0,1,0,0,0
Shahbaz Ahmed,2023,Overall,20,14,3,0,0,11,6,0
Shahbaz Ahmed,2023,Powerplay,0,0,0,0,0,0,0,0
Shahbaz Ahmed,2023,Middle,0,0,0,0,0,11,6,0
Shahbaz Ahmed,2023,Death,20,14,3,0,0,0,0,0
Kuldeep Yadav,2023,Overall,7,7,1,0,0,25,24,2
Kuldeep Yadav,2023,Powerplay,0,0,0,0,0,0,0,0
Kuldeep Yadav,2023,Middle,0,0,0,0,0,18,18,2
Kuldeep Yadav,2023,Death,7,7,1,0,0,7,6,0
MK Lomror,2023,Overall,26,18,0,2,1,0,0,0
MK Lomror,2023,Powerplay,3,4,0,0,0,0,0,0
MK Lomror,2023,Middle,23,14,0,2,1,0,0,0
MK Lomror,2023,Death,0,0,0,0,0,0,0,0
Abishek Porel,2023,Overall,5,8,0,0,1,0,0,0
Abishek Porel,2023,Powerplay,1,1,0,0,0,0,0,0
Abishek Porel,2023,Middle,4,7,0,0,1,0,0,0
Abishek Porel,2023,Death,0,0,0,0,0,0,0,0
WD Parnell,2023,Overall,0,0,0,0,0,28,24,1
WD Parnell,2023,Powerplay,0,0,0,0,0,9,12,1
WD Parnell,2023,Middle,0,0,0,0,0,10,6,0
WD Parnell,2023,Death,0,0,0,0,0,9,6,0
PWH de Silva,2023,Overall,0,0,0,0,0,37,18,1
PWH de Silva,2023,Powerplay,0,0,0,0,0,0,0,0
PWH de Silva,2023,Middle,0,0,0,0,0,37,18,1
PWH de Silva,2023,Death,0,0,0,0,0,0,0,0
RK Singh,2023,Overall,18,19,2,0,1,0,0,0
RK Singh,2023,Powerplay,0,0,0,0,0,0,0,0
RK Singh,2023,Middle,6,7,0,0,0,0,0,0
RK Singh,2023,Death,12,12,2,0,1,0,0,0
TH David,2023,Overall,24,14,1,2,0,0,0,0
TH David,2023,Powerplay,0,0,0,0,0,0,0,0
TH David,2023,Middle,15,8,0,2,0,0,0,0
TH David,2023,Death,9,6,1,0,0,0,0,0
UT Yadav,2023,Overall,0,0,0,0,0,19,12,0
UT Yadav,2023,Powerplay,0,0,0,0,0,19,12,0
UT Yadav,2023,Middle,0,0,0,0,0,0,0,0
UT Yadav,2023,Death,0,0,0,0,0,0,0,0
SP Narine,2023,Overall,2,4,0,0,0,41,19,0
SP Narine,2023,Powerplay,0,0,0,0,0,22,7,0
SP Narine,2023,Middle,0,0,0,0,0,11,6,0
SP Narine,2023,Death,2,4,0,0,0,8,6,0
Ishan Kishan,2023,Overall,58,25,5,5,1,0,0,0
Ishan Kishan,2023,Powerplay,45,18,4,4,0,0,0,0
Ishan Kishan,2023,Middle,13,7,1,1,1,0,0,0
Ishan Kishan,2023,Death,0,0,0,0,0,0,0,0
C Green,2023,Overall,1,1,0,0,0,21,14,1
C Green,2023,Powerplay,0,0,0,0,0,21,14,1
C Green,2023,Middle,0,0,0,0,0,0,0,0
C Green,2023,Death,1,1,0,0,0,0,0,0
D Jansen,2023,Overall,0,0,0,0,0,53,28,1
D Jansen,2023,Powerplay,0,0,0,0,0,16,7,0
D Jansen,2023,Middle,0,0,0,0,0,13,6,0
D Jansen,2023,Death,0,0,0,0,0,24,15,1
N Rana,2023,Overall,5,11,0,0,1,0,0,0
N Rana,2023,Powerplay,0,3,0,0,0,0,0,0
N Rana,2023,Middle,5,8,0,0,1,0,0,0
N Rana,2023,Death,0,0,0,0,0,0,0,0
N Jagadeesan,2023,Overall,0,6,0,0,1,0,0,0
N Jagadeesan,2023,Powerplay,0,6,0,0,1,0,0,0
N Jagadeesan,2023,Middle,0,0,0,0,0,0,0,0
N Jagadeesan,2023,Death,0,0,0,0,0,0,0,0
Arjun Tendulkar,2023,Overall,0,0,0,0,0,18,13,0
Arjun Tendulkar,2023,Powerplay,0,0,0,0,0,18,13,0
Arjun Tendulkar,2023,Middle,0,0,0,0,0,0,0,0
Arjun Tendulkar,2023,Death,0,0,0,0,0,0,0,0
Suyash Sharma,2023,Overall,0,0,0,0,0,27,24,2
Suyash Sharma,2023,Powerplay,0,0,0,0,0,8,6,1
Suyash Sharma,2023,Middle,0,0,0,0,0,19,18,1
Suyash Sharma,2023,Death,0,0,0,0,0,0,0,0
Rahmanullah Gurbaz,2023,Overall,8,13,0,0,1,0,0,0
Rahmanullah Gurbaz,2023,Powerplay,8,13,0,0,1,0,0,0
Rahmanullah Gurbaz,2023,Middle,0,0,0,0,0,0,0,0
Rahmanullah Gurbaz,2023,Death,0,0,0,0,0,0,0,0
VR Iyer,2023,Overall,104,53,6,9,1,0,0,0
VR Iyer,2023,Powerplay,39,18,2,4,0,0,0,0
VR Iyer,2023,Middle,58,29,3,5,0,0,0,0
VR Iyer,2023,Death,7,6,1,0,1,0,0,0
RG Sharma,2023,Overall,20,14,1,2,1,0,0,0
RG Sharma,2023,Powerplay,20,14,1,2,1,0,0,0
RG Sharma,2023,Middle,0,0,0,0,0,0,0,0
RG Sharma,2023,Death,0,0,0,0,0,0,0,0
Tilak Varma,2023,Overall,30,25,3,1,1,0,0,0
Tilak Varma,2023,Powerplay,0,0,0,0,0,0,0,0
Tilak Varma,2023,Middle,30,25,3,1,1,0,0,0
Tilak Varma,2023,Death,0,0,0,0,0,0,0,0
HR Shokeen,2023,Overall,0,0,0,0,0,34,25,2
HR Shokeen,2023,Powerplay,0,0,0,0,0,0,0,0
HR Shokeen,2023,Middle,0,0,0,0,0,34,25,2
HR Shokeen,2023,Death,0,0,0,0,0,0,0,0
SA Yadav,2023,Overall,43,25,4,3,1,0,0,0
SA Yadav,2023,Powerplay,5,5,1,0,0,0,0,0
SA Yadav,2023,Middle,32,15,2,3,0,0,0,0
SA Yadav,2023,Death,6,5,1,0,1,0,0,0
PP Chawla,2023,Overall,0,0,0,0,0,19,24,1
PP Chawla,2023,Powerplay,0,0,0,0,0,2,6,1
PP Chawla,2023,Middle,0,0,0,0,0,11,12,0
PP Chawla,2023,Death,0,0,0,0,0,6,6,0
LH Ferguson,2023,Overall,0,0,0,0,0,19,10,1
LH Ferguson,2023,Powerplay,0,0,0,0,0,0,0,0
LH Ferguson,2023,Middle,0,0,0,0,0,13,6,0
LH Ferguson,2023,Death,0,0,0,0,0,6,4,1
CV Varun,2023,Overall,0,0,0,0,0,38,25,1
CV Varun,2023,Powerplay,0,0,0,0,0,7,6,0
CV Varun,2023,Middle,0,0,0,0,0,31,19,1
CV Varun,2023,Death,0,0,0,0,0,0,0,0
SN Thakur,2023,Overall,13,11,1,0,1,25,13,1
SN Thakur,2023,Powerplay,0,0,0,0,0,16,6,0
SN Thakur,2023,Middle,13,11,1,0,1,0,0,0
SN Thakur,2023,Death,0,0,0,0,0,9,7,1
AD Russell,2023,Overall,21,11,3,1,0,17,6,0
AD Russell,2023,Powerplay,0,0,0,0,0,0,0,0
AD Russell,2023,Middle,0,0,0,0,0,17,6,0
AD Russell,2023,Death,21,11,3,1,0,0,0,0
RP Meredith,2023,Overall,0,0,0,0,0,40,24,1
RP Meredith,2023,Powerplay,0,0,0,0,0,0,0,0
RP Meredith,2023,Middle,0,0,0,0,0,25,12,0
RP Meredith,2023,Death,0,0,0,0,0,15,12,1
N Wadhera,2023,Overall,6,5,1,0,1,0,0,0
N Wadhera,2023,Powerplay,0,0,0,0,0,0,0,0
N Wadhera,2023,Middle,0,0,0,0,0,0,0,0
N Wadhera,2023,Death,6,5,1,0,1,0,0,0
DA Miller,2023,Overall,46,31,3,2,1,0,0,0
DA Miller,2023,Powerplay,0,0,0,0,0,0,0,0
DA Miller,2023,Middle,20,17,0,1,0,0,0,0
DA Miller,2023,Death,26,14,3,1,1,0,0,0
Rashid Khan,2023,Overall,1,1,0,0,1,46,24,2
Rashid Khan,2023,Powerplay,0,0,0,0,0,0,0,0
Rashid Khan,2023,Middle,0,0,0,0,0,33,18,2
Rashid Khan,2023,Death,1,1,0,0,1,13,6,0
YS Chahal,2023,Overall,0,0,0,0,0,36,25,1
YS Chahal,2023,Powerplay,0,0,0,0,0,0,0,0
YS Chahal,2023,Middle,0,0,0,0,0,24,19,1
YS Chahal,2023,Death,0,0,0,0,0,12,6,0
WP Saha,2023,Overall,4,4,1,0,1,0,0,0
WP Saha,2023,Powerplay,4,4,1,0,1,0,0,0
WP Saha,2023,Middle,0,0,0,0,0,0,0,0
WP Saha,2023,Death,0,0,0,0,0,0,0,0
R Ashwin,2023,Overall,10,3,1,1,1,38,24,0
R Ashwin,2023,Powerplay,0,0,0,0,0,10,6,0
R Ashwin,2023,Middle,0,0,0,0,0,28,18,0
R Ashwin,2023,Death,10,3,1,1,1,0,0,0
JC Buttler,2023,Overall,0,5,0,0,1,0,0,0
JC Buttler,2023,Powerplay,0,5,0,0,1,0,0,0
JC Buttler,2023,Middle,0,0,0,0,0,0,0,0
JC Buttler,2023,Death,0,0,0,0,0,0,0,0
Dhruv Jurel,2023,Overall,18,10,2,1,1,0,0,0
Dhruv Jurel,2023,Powerplay,0,0,0,0,0,0,0,0
Dhruv Jurel,2023,Middle,0,0,0,0,0,0,0,0
Dhruv Jurel,2023,Death,18,10,2,1,1,0,0,0
SV Samson,2023,Overall,60,32,3,6,1,0,0,0
SV Samson,2023,Powerplay,4,5,1,0,0,0,0,0
SV Samson,2023,Middle,56,27,2,6,1,0,0,0
SV Samson,2023,Death,0,0,0,0,0,0,0,0
R Tewatia,2023,Overall,1,1,0,0,0,0,0,0
R Tewatia,2023,Powerplay,0,0,0,0,0,0,0,0
R Tewatia,2023,Middle,0,0,0,0,0,0,0,0
R Tewatia,2023,Death,1,1,0,0,0,0,0,0
MM Sharma,2023,Overall,0,0,0,0,0,7,12,0
MM Sharma,2023,Powerplay,0,0,0,0,0,0,0,0
MM Sharma,2023,Middle,0,0,0,0,0,7,12,0
MM Sharma,2023,Death,0,0,0,0,0,0,0,0
B Sai Sudharsan,2023,Overall,20,20,2,0,1,0,0,0
B Sai Sudharsan,2023,Powerplay,20,20,2,0,1,0,0,0
B Sai Sudharsan,2023,Middle,0,0,0,0,0,0,0,0
B Sai Sudharsan,2023,Death,0,0,0,0,0,0,0,0
AS Joseph,2023,Overall,0,0,0,0,0,47,18,0
AS Joseph,2023,Powerplay,0,0,0,0,0,0,0,0
AS Joseph,2023,Middle,0,0,0,0,0,27,12,0
AS Joseph,2023,Death,0,0,0,0,0,20,6,0
Sandeep Sharma,2023,Overall,0,0,0,0,0,25,25,2
Sandeep Sharma,2023,Powerplay,0,0,0,0,0,8,12,0
Sandeep Sharma,2023,Middle,0,0,0,0,0,0,0,0
Sandeep Sharma,2023,Death,0,0,0,0,0,17,13,2
SO Hetmyer,2023,Overall,56,27,2,5,0,0,0,0
SO Hetmyer,2023,Powerplay,0,0,0,0,0,0,0,0
SO Hetmyer,2023,Middle,20,14,1,1,0,0,0,0
SO Hetmyer,2023,Death,36,13,1,4,0,0,0,0
TA Boult,2023,Overall,0,1,0,0,0,46,26,1
TA Boult,2023,Powerplay,0,0,0,0,0,19,14,1
TA Boult,2023,Middle,0,0,0,0,0,10,6,0
TA Boult,2023,Death,0,1,0,0,0,17,6,0
A Zampa,2023,Overall,0,0,0,0,0,32,24,1
A Zampa,2023,Powerplay,0,0,0,0,0,5,6,0
A Zampa,2023,Middle,0,0,0,0,0,15,12,0
A Zampa,2023,Death,0,0,0,0,0,12,6,1
Noor Ahmad,2023,Overall,0,0,0,0,0,29,15,1
Noor Ahmad,2023,Powerplay,0,0,0,0,0,0,0,0
Noor Ahmad,2023,Middle,0,0,0,0,0,13,6,1
Noor Ahmad,2023,Death,0,0,0,0,0,16,9,0
